Column1,thong tin,rating,genre,name
1369,"
Mọi câu chuyện siêu anh hùng đều bắt đầu như thế: từ tai nạn bi thảm, một siêu nhân ra đời. Khi chiếc máy hút bụi vèo vèo xông tới hút tọt con sóc vào trong, người xông ra giải cứu còn ai thích hợp hơn Flora, kẻ đã thuộc nằm lòng các trường hợp cấp cứu trong phụ trương truyện tranh Những điều kinh khủng có thể xảy ra với bạn! Nhưng, ai mà ngờ nổi cơ chứ: siêu anh hùng hóa 
Mọi câu chuyện siêu anh hùng đều bắt đầu như thế: từ tai nạn bi thảm, một siêu nhân ra đời. Khi chiếc máy hút bụi vèo vèo xông tới hút tọt con sóc vào trong, người xông ra giải cứu còn ai thích hợp hơn Flora, kẻ đã thuộc nằm lòng các trường hợp cấp cứu trong phụ trương truyện tranh Những điều kinh khủng có thể xảy ra với bạn! Nhưng, ai mà ngờ nổi cơ chứ: siêu anh hùng hóa ra lại là con sóc! Nó khỏe siêu phàm. Nó biết bay. Nó biết đánh máy chữ. Nó còn biết cả… làm thơ. Sai chính tả.Độc giả trung thành hẳn không lạ gì với cách dẫn chuyện hấp dẫn cùng ngòi bút biến hóa của Kate DiCamillo: lúc tinh quái lém lỉnh, lúc lại đẹp dịu dàng đến nao lòng. Dẫu vậy, có lẽ đây là lần đâu tiên hai sắc thái ấy đan cài vào nhau trong cùng một tác phẩm, làm ta bật cười ha hả, nhưng đồng thời cũng khiến ta không ngớt suy tư. Và sau tất cả, tim ta thấy ấm áp.“Nhân vật lập dị, giọng điệu sinh động và cốt truyện không tưởng đem đến cho cuốn sách tuyệt vời này một vẻ ngoài khác thường đến choáng váng, nhưng sâu trong cốt lõi vẫn là một câu chuyện đầy hy vọng, triết lý và bùng nổ xúc cảm.”–Shelf Awareness

","{'5': 16333, '4': 15848, '3': 10201, '2': 3191, '1': 1758}","['Childrens > Middle Grade', 'Fantasy', 'Fiction', 'Childrens', 'Humor', 'Animals', 'Childrens > Juvenile', 'Young Adult', 'Adventure', 'Family']",https://www.goodreads.com//book/show/29986714-nh-ng-cu-c-phi-u-l-u-s-ng-ch-i-c-a-flora-v-ulysses?from_search=true&from_srp=true&qid=TC2yoXSGYk&rank=1
1370,"
Trong một lần dạo chơi trên mạng, Sinh An lần đầu nhìn thấy Thiểm Quang - một họa sĩ người Trung Quốc, cùng những tác phẩm của anh. Kể từ đó, cô đem lòng yêu mến người họa sĩ phương xa này. Cứ nghĩ rằng đoạn tình cảm ngưỡng mộ và thầm mến của Sinh An với Thiểm Quang mãi thầm lặng như thế, cho đến một ngày nọ, cô quyết định rời khỏi Hà Nội, tới Bắc Kinh tìm anh.Phương Bắc P
Trong một lần dạo chơi trên mạng, Sinh An lần đầu nhìn thấy Thiểm Quang - một họa sĩ người Trung Quốc, cùng những tác phẩm của anh. Kể từ đó, cô đem lòng yêu mến người họa sĩ phương xa này. Cứ nghĩ rằng đoạn tình cảm ngưỡng mộ và thầm mến của Sinh An với Thiểm Quang mãi thầm lặng như thế, cho đến một ngày nọ, cô quyết định rời khỏi Hà Nội, tới Bắc Kinh tìm anh.Phương Bắc Phương Nam là hành trình trưởng thành của An và nỗ lực tìm kiếm hạnh phúc của cô. Rất nhiều người từng bước chân vào thế giới của An và rời đi, chỉ để lại dấu vết cùng kỉ niệm. An giống như phần lớn người trẻ hiện giờ, luôn cảm giác mình bị vây khốn trong cô đơn không lối thoát, ngờ vực ngay cả những điều thuộc về chính mình. Nhưng An không thỏa hiệp với nó, cô luôn khao khát và nỗ lực kiếm tìm tình yêu, hạnh phúc.Sau một thời gian dài chỉ có thể quan sát Thiểm Quang qua màn hình điện tử, cuối cùng An đã có thể thực sự nắm lấy tay anh.""Ngày đó chúng ta chỉ là hai người xa lạ, chờ đợi nhau qua màn hình máy tính, cách trở cả một đoạn không gian. Nhưng khi em tới tìm anh, anh lại dùng ánh mắt đẹp đến vậy nhìn em. Trong một giây đó, em đã biết hạnh phúc của mình chính là người này.""Một ấn phẩm của WINGS BOOKS - Thương hiệu sách trẻ của NXB Kim Đồng.

","{'5': 2, '4': 2, '3': 5, '2': 1, '1': 0}",[],https://www.goodreads.com//book/show/50188971-ph-ng-b-c-ph-ng-nam---t-nh-y-u-kh-ng-bi-n-gi-i?from_search=true&from_srp=true&qid=Gtd6Va2RcH&rank=1
1371,,,,https://www.goodreads.com//book/show/55779711-c-c-c-ng-c-u-ng-m-l-i-ph-o-hoa-ng-y-y?from_search=true&from_srp=true&qid=vnLHXIXvfO&rank=1
1372,"
Austerlitz, the internationally acclaimed masterpiece by “one of the most gripping writers imaginable” (The New York Review of Books), is the story of a man’s search for the answer to his life’s central riddle. A small child when he comes to England on a Kindertransport in the summer of 1939, one Jacques Austerlitz is told nothing of his real family by the Welsh Methodist 
Austerlitz, the internationally acclaimed masterpiece by “one of the most gripping writers imaginable” (The New York Review of Books), is the story of a man’s search for the answer to his life’s central riddle. A small child when he comes to England on a Kindertransport in the summer of 1939, one Jacques Austerlitz is told nothing of his real family by the Welsh Methodist minister and his wife who raise him. When he is a much older man, the fleeting memories return to him, and obeying an instinct he only dimly understands, he follows their trail back to the world he left behind a half century before. There, faced with the void at the heart of twentieth-century Europe, he struggles to rescue his heritage from oblivion.

","{'5': 8104, '4': 6204, '3': 3522, '2': 1374, '1': 699}","['Fiction', 'Historical > Historical Fiction', 'European Literature > German Literature', 'Cultural > Germany', 'Literature', 'Novels', 'World War II > Holocaust', 'War', 'Historical', 'Classics']",https://www.goodreads.com//book/show/88442.Austerlitz?from_search=true&from_srp=true&qid=RoqepVqyrJ&rank=1
1373,,,,https://www.goodreads.com//book/show/59348849-ng-i-th-ng-long?from_search=true&from_srp=true&qid=DjRgdcAYRE&rank=1
1374,,,,
1375,"
Lãng mạn và ấm áp, đó là điều dễ cảm nhận nhất khi đọc ""Đài các tiểu thư"" của Hồng Sakura. Tên tác phẩm gợi đến chút gì đó kiêu kì, nhưng không, tiểu thư Du Thục chỉ đơn thuần là một cô gái giản dị, có bề ngoài lạnh lùng che giấu một trái tim yêu mãnh liệt. Thất vọng về mối tình đầu của mình với một anh chàng người Bắc, tưởng như Du Thục không đủ niềm tin để yêu lần thứ ha
Lãng mạn và ấm áp, đó là điều dễ cảm nhận nhất khi đọc ""Đài các tiểu thư"" của Hồng Sakura. Tên tác phẩm gợi đến chút gì đó kiêu kì, nhưng không, tiểu thư Du Thục chỉ đơn thuần là một cô gái giản dị, có bề ngoài lạnh lùng che giấu một trái tim yêu mãnh liệt. Thất vọng về mối tình đầu của mình với một anh chàng người Bắc, tưởng như Du Thục không đủ niềm tin để yêu lần thứ hai. Tuy nhiên, tình yêu của Bằng đã choán lấy cô, ngự trị tâm hồn cô, khiến tâm hồn cô lại rung lên lần nữa. Đó là mối tình sét đánh, thứ mà cô không bao giờ tin. Nhưng chính sự nồng nàn và choáng ngợp của ""tiếng sét"" ấy đã đánh ngã Du Thục. Cô lại yêu, yêu một chàng trai Bắc. Chàng là tay chơi trống cho ban nhạc đường phố - một điển hình của những nghệ sĩ hồn nhiên và bụi bặm. Chàng yêu nàng ngay từ cái nhìn đầu tiên, khi nàng ra Hà Nội du lịch. Chàng chạy theo nàng, tìm cách làm ""hướng dẫn dạo"" cho nàng, vào Sài Gòn tìm nàng, rồi lại bay ra Hà Nội khi biết nàng đang chờ mình trước cửa Nhà hát lớn. Vì nàng, chàng chia tay với Hà Nội, bỏ ban nhạc đường phố để vào Sài Gòn, học ăn món ăn miền Nam, học nói giọng quê hương của nàng. Họ đến với nhau, rất tự nhiên, rất nhanh, và ngày càng sâu đậm. Họ khác nhau, từ giọng nói đến sở thích, từ thói quen đến phong cách...Họ không được sự đồng ý của hai bên gia đình... Lối kể chuyện độc đáo của "" Đài các tiểu thư"" khiến người đọc ngạc nhiên ngay từ trang viết đầu tiên. "" Đài các tiểu thư"" vừa lãng mạng vừa thực tế. Lãng mạn là khi tình yêu của họ như trò chơi cút bắt cố gắng tìm đến nhau sau bao trăn trở. Và thực tế khi họ cùng đối diện với con đường trước mắt để biết rằng quyết định sánh bước bên nhau cần một nỗ lực đến vô cùng...

","{'5': 3, '4': 4, '3': 2, '2': 4, '1': 0}",[],https://www.goodreads.com//book/show/36266692-i-c-c-ti-u-th?from_search=true&from_srp=true&qid=BIBHmrtrYM&rank=1
1376,"
Nhật Bản những năm 80 của thế kỷ trước, một nhân vật chính không tên, ly dị vợ, công việc nhiều tiền nhưng nhàm chán, thông minh nhưng đời lại chẳng có gì kích thích hắn nghĩ suy - Cuộc săn cừu hoang rõ ràng được đặt trên nền một thực tế quen thuộc của thời hiện đại. Một không khí hững hờ và uể oải theo người đọc vào cả một thế giới hoang đường, và không rời bỏ ngay cả khi
Nhật Bản những năm 80 của thế kỷ trước, một nhân vật chính không tên, ly dị vợ, công việc nhiều tiền nhưng nhàm chán, thông minh nhưng đời lại chẳng có gì kích thích hắn nghĩ suy - Cuộc săn cừu hoang rõ ràng được đặt trên nền một thực tế quen thuộc của thời hiện đại. Một không khí hững hờ và uể oải theo người đọc vào cả một thế giới hoang đường, và không rời bỏ ngay cả khi câu chuyện diễn tiến đến những tình tiết gay cấn nhất của cuộc săn săn cừu hoang kỳ lạ, hay những đoản khúc gợi cảm u sầu với cô gái có đôi tai đẹp khác thường. Murakami đã hư cấu ngay trên nền thế giới thực và tạo nên một tiểu thuyết như mơ. Có lẽ tiểu thuyết nên được đọc theo cách ấy: như mơ một giấc thật sâu, đến mức dẫu phần lý trí trong ta vẫn biết là nó không có thật, nhưng khi tỉnh lại và tiếp tục sống đời mình, đâu đó trong tim ta vẫn vương vấn khôn nguôi.

","{'5': 32490, '4': 48221, '3': 25131, '2': 5024, '1': 1206}","['Fiction', 'Cultural > Japan', 'Asian Literature > Japanese Literature', 'Magical Realism', 'Fantasy', 'Novels', 'Contemporary', 'Literature', 'Mystery', 'Cultural > Asia']",https://www.goodreads.com//book/show/12007252-cu-c-s-n-c-u-hoang?from_search=true&from_srp=true&qid=CYYkYHUfsj&rank=1
1377,,,,
1378,"
Truyện viết về Sài Gòn những năm 1980, qua suy nghĩ, qua hồi ức của một nhân vật nay đã là một phụ nữ trưởng thành. Truyện cũng xen vào những bối cảnh rất hiện đại ở các quốc gia châu Âu và Mỹ. Các địa danh như Chicago và San Francisco cũng được nhắc đến nhiều trong truyện.
","{'5': 42, '4': 51, '3': 63, '2': 25, '1': 7}",[],https://www.goodreads.com//book/show/21802489-ch-em-n-san-francisco?from_search=true&from_srp=true&qid=2UuTY1eqyt&rank=1
1379,"
Lấy bối cảnh Sài Gòn thập niên 60 của thế kỷ trước, nhà văn đã kể lại câu chuyện về những đứa trẻ ngộ nghĩnh đáng yêu với đủ trò vui buồn mang đậm dấu ấn học trò, gắn với một vụ mất tích bí ẩn chú chó nhỏ và cây bút máy. Lồng trong câu chuyện là những hình ảnh như thước phim tư liệu về Sài Gòn xưa, với trường học, bến xe bus, những cửa hàng đầy màu sắc ở Chợ Lớn, hay cuộc 
Lấy bối cảnh Sài Gòn thập niên 60 của thế kỷ trước, nhà văn đã kể lại câu chuyện về những đứa trẻ ngộ nghĩnh đáng yêu với đủ trò vui buồn mang đậm dấu ấn học trò, gắn với một vụ mất tích bí ẩn chú chó nhỏ và cây bút máy. Lồng trong câu chuyện là những hình ảnh như thước phim tư liệu về Sài Gòn xưa, với trường học, bến xe bus, những cửa hàng đầy màu sắc ở Chợ Lớn, hay cuộc sống của người tứ xứ tại vùng đất Sài Gòn - Gia Định với ngôn ngữ, cử chỉ, nghề nghiệp mang bản sắc riêng... rất độc đáo.

","{'5': 13, '4': 18, '3': 15, '2': 1, '1': 0}",[],https://www.goodreads.com//book/show/34465775-t-i-l-p-nh-t-tr-ng-b-nh-t-y-c-y-vi-t-m-y-v-con-ch-nh?from_search=true&from_srp=true&qid=0YXy5ukJr2&rank=1
1380,"
""Sheldon giới thiệu nhân vật nữ chính hấp dẫn nhất và cốt truyện giàu tưởng tượng nhất của mình."" - United Press International ""Thích thú... Sheldon là người luôn có kiểu kể chuyện khiến cho độc giả thấy thú vị."" - Pittsburgh Press ""Sôi sục và vui vẻ... Bạn sẽ ngấu nghiến đọc cuốn sách một cách sung sướng."" - Cosmopolitan ""Hấp dẫn."" - New York Daily News Cô gái ấy là Tracy
""Sheldon giới thiệu nhân vật nữ chính hấp dẫn nhất và cốt truyện giàu tưởng tượng nhất của mình."" - United Press International ""Thích thú... Sheldon là người luôn có kiểu kể chuyện khiến cho độc giả thấy thú vị."" - Pittsburgh Press ""Sôi sục và vui vẻ... Bạn sẽ ngấu nghiến đọc cuốn sách một cách sung sướng."" - Cosmopolitan ""Hấp dẫn."" - New York Daily News Cô gái ấy là Tracy Whitney, nhân vật nữ chính hứng thú nhất của Sidney Sheldon. Trong trắng, đáng yêu, song nàng đã sớm phải bước vào một cuộc sống đầy thù hận để rồi... để rồi nó lại đưa nàng đến một thế giới chói lọi của sự giàu sang lộng lẫy, những hành động phiêu lưu mạo hiểm, những cuộc chạy trốn trong gang tấc - và sau cùng là một niềm đam mê muốn hoàn thành tất cả những mơ ước bí mật của nàng...

","{'5': 24468, '4': 23894, '3': 13156, '2': 2579, '1': 708}","['Fiction', 'Thriller', 'Mystery', 'Romance', 'Suspense', 'Thriller > Mystery Thriller', 'Mystery > Crime', 'Contemporary', 'Novels', 'Drama']",https://www.goodreads.com//book/show/25141771-n-u-c-n-c-ng-y-mai?from_search=true&from_srp=true&qid=a7aNj3LzKg&rank=1
1381,"
Melody không giống như hầu hết mọi người. Mắc chứng liệt não từ khi sinh ra, cô bé không thể nói chuyện, đi lại hay tập viết. Nhưng Melody cực kỳ thông minh và có một tình yêu mãnh liệt với ngôn từ. Tất cả những từ được học, cô bé đều ghi nhớ rành rõ. Nhưng xung quanh, ai cũng dành cho Melody cái nhìn nghi ngại, xa lánh. Mọi người không thể cảm thông mà bỏ qua cho đôi tay 
Melody không giống như hầu hết mọi người. Mắc chứng liệt não từ khi sinh ra, cô bé không thể nói chuyện, đi lại hay tập viết. Nhưng Melody cực kỳ thông minh và có một tình yêu mãnh liệt với ngôn từ. Tất cả những từ được học, cô bé đều ghi nhớ rành rõ. Nhưng xung quanh, ai cũng dành cho Melody cái nhìn nghi ngại, xa lánh. Mọi người không thể cảm thông mà bỏ qua cho đôi tay đôi chân cứ liên tục co giật, vung vẩy của cô. Và bi kịch đã xảy đến cho Melody khi cô bé đạt điểm tuyệt đối kỳ thi Đố vui ở trường...Bằng giọng kể sống động, chân thực, cảm động, Sharon Draper như đặt hẳn người đọc ngồi vào chiếc xe lăn màu hồng của Melody, đẩy chúng ta đi qua từng trang cuộc đời cô, từng vui buồn, vấp váp, rồi những bước chân đầu tiên vào thế giới trưởng thành. Đầu óc ở nơi nào sẽ là một cuốn sách hết sức đáng nhớ với các bạn đọc trẻ!

","{'5': 78258, '4': 44613, '3': 16191, '2': 3170, '1': 1193}","['Realistic Fiction', 'Young Adult', 'Childrens > Middle Grade', 'Fiction', 'Contemporary', 'Childrens', 'Disability', 'Academic > School', 'Childrens > Juvenile', 'Family']",https://www.goodreads.com//book/show/37652693-u-c-n-i-n-o?from_search=true&from_srp=true&qid=O9UVeQXWIL&rank=1
1382,"
Tiễn biệt những ngày buồn là cuốn tiểu thuyết được nhà văn Trung Trung Đỉnh viết vào những năm 80 (của thế kỷ 20). Câu chuyện xảy ra trong tiểu thuyết cũng là câu chuyện của chính cuộc đời ông. Đó là cuộc sống của những người dân trong giai đoạn chuyển tiếp từ cơ chế bao cấp sang cơ chế thị trường với ngổn ngang bao sự đổi thay.Chỉ là một cái ngõ thông thường như bao cái n
Tiễn biệt những ngày buồn là cuốn tiểu thuyết được nhà văn Trung Trung Đỉnh viết vào những năm 80 (của thế kỷ 20). Câu chuyện xảy ra trong tiểu thuyết cũng là câu chuyện của chính cuộc đời ông. Đó là cuộc sống của những người dân trong giai đoạn chuyển tiếp từ cơ chế bao cấp sang cơ chế thị trường với ngổn ngang bao sự đổi thay.Chỉ là một cái ngõ thông thường như bao cái ngõ quanh co của thành phố Hà Nội, nhưng ở cái ngõ đó, cuộc sống của những người công nhân, trí thức, thợ thủ công, lao động tự do được bộc lộ một cách đặc trưng nhất. Ở đó, có Bình, biên tập viên báo Hạnh Phúc, nhưng lại gặp nhiều bất hạnh trong cuộc sống riêng. Xoay, một nhà văn độc thân chỉ biết mê mải làm nghề và luôn chân thành, chân chất, thật thà trong tình yêu với Sương mà không hề biết đến những toan tính cùng cách sống thực dụng của cô. Sự va chạm giữa hai lối sống thực dụng, cơ hội với chân thật, hồn nhiên ẩn dưới những câu chuyện tưởng chừng hài hước nhưng không thiếu bi kịch.Một bà Mão, quanh năm hương khói thờ thần Phật nhưng cả đời vẫn phải sống dựa người khác, bị đuổi ra khỏi chính ngôi nhà của mình. Một Ron, luôn luôn cúc cung tận tụy cho sự nghiệp, cứ nghĩ ai đó đã nói là phải đúng, đã đúng là phải làm, đã làm quyết không sai, rốt cuộc ra về tay trắng, hóa thành một anh ngớ ngẩn, nhìn con chết mà bất lực...

","{'5': 2, '4': 0, '3': 3, '2': 0, '1': 0}",[],https://www.goodreads.com//book/show/18622836-ti-n-bi-t-nh-ng-ng-y-bu-n?from_search=true&from_srp=true&qid=pE6qW9djVC&rank=1
1383,"
""Mỗi người trên thế giới này đâu đó quanh ta đều có một ai đó lặng lẽ yêu thương mình... có lúc ta sẽ nhận ra... đôi lúc chẳng bao giờ biết đến người ấy, có bao giờ bạn nhìn lại phía sau, có bao giờ bạn biết rằng ai đó vừa đi ngang qua cuộc đời bạn... như cách mà họ đến”. Đó là điều nó học được từ một người... và rất nhiều người mà cho mãi đến hết cuộc đời này sẽ không bao
""Mỗi người trên thế giới này đâu đó quanh ta đều có một ai đó lặng lẽ yêu thương mình... có lúc ta sẽ nhận ra... đôi lúc chẳng bao giờ biết đến người ấy, có bao giờ bạn nhìn lại phía sau, có bao giờ bạn biết rằng ai đó vừa đi ngang qua cuộc đời bạn... như cách mà họ đến”. Đó là điều nó học được từ một người... và rất nhiều người mà cho mãi đến hết cuộc đời này sẽ không bao giờ quên được.Sáu tháng trôi qua kể từ ngày My Life bắt đầu. Một quãng thời gian khá dài cho những điều mới, những con người mới, những thay đổi mới. Cũng đã đến lúc trở lại, đến lúc tiếp tục chặng đường còn lại của cái hồi ký hoang đường vô lý này. Vẫn sẽ là câu nói cũ trước khi bắt đầu tiếp tục “Ngày hôm qua... đã từng”....ấy là cái tôi gọi nó là hồi ký của riêng tôi và là tiểu thuyết đối với một số người. Chẳng quan trọng... vì điều tôi cần duy nhất những người quan tâm tôi xem nó là hồi ký.... một câu chuyện đời của một thằng nhóc đã trải qua trong quá khứ. Có nước mắt, có máu, có những hờn ghen, có tình yêu chân thành, có sự hy sinh, có toan tính của cuộc sống. Đôi lúc trong cuộc sống này có những điều tưởng chừng như vô lý, đôi lúc trong cuộc sống người ta chẳng thể tin vào cổ tích có thật giữa đời thường, chẳng sao cả, đó là quyền cảm nhận của mỗi người, chẳng sao cả vì cuộc sống vẫn luôn như vậy. Nhưng hãy đọc, hãy cảm nhận bằng trái tim mình, biết đâu bạn sẽ tìm được một điều gì đó cho tâm hồn mình. Tôi không chắc bạn sẽ thích câu chuyện này nhưng tôi hứa sẽ vẫn kể thật nhất cho đến hết câu chuyện mặc dù tôi biết nó thực sự vô lí... Vì đối với tôi nó là hồi ký có thật cho nên tôi sẽ gọi nó là “Ngày hôm qua... đã từng"" nhưng hôm nay nó sẽ mang một cái tên mới ""Ngày hôm qua... đã từng - My Daisy"".Vẫn sẽ là những quy tắc riêng dành cho My Daisy như ngày nào My Life đã có. Không thắc mắc thật giả đúng sai, không info, không face, không hình, không tranh cãi, không giải thích. Điều duy nhất M làm đó là viết... cho đến khi nào kết thúc hồi ký, còn một người đọc M cũng sẽ viết cho đến khi dấu chấm kết thúc, sẽ không có gì ngăn được My Daisy bởi vì đây là điều M đã và đang làm dành cho những người M yêu thương và M chẳng quan tâm cho dù cả thế giới này phản đối, gạch đá. Vậy nên hãy chắc rằng khi tiếp tục đi cùng My Daisy... bạn cũng còn lòng tin vào những câu chuyện cổ tích giữa đời thường!

","{'5': 1, '4': 2, '3': 5, '2': 1, '1': 2}",[],https://www.goodreads.com//book/show/27404404-ng-y-h-m-qua-t-ng?from_search=true&from_srp=true&qid=WoEBy92Qf7&rank=1
1384,"
Để trưởng thành, người ta phải nỗ lực vứt bỏ tính nhu nhược của bản thân. Quá trình đó thường lấy đi không ít mồ hôi và nước mắt, thậm chí cả xương máu.Câu chuyện có tính chất truyền kỳ về Mã Đán-con trai duy nhất của lão chủ ba cửa hàng buôn gạo Mã Cạo Đầu, bản tính nhát gan; trung hậu nhưng cam chịu, nhẫn nhục; bị người xa kẻ gần gắn cho cái biệt danh là “thằng nhu nhược
Để trưởng thành, người ta phải nỗ lực vứt bỏ tính nhu nhược của bản thân. Quá trình đó thường lấy đi không ít mồ hôi và nước mắt, thậm chí cả xương máu.Câu chuyện có tính chất truyền kỳ về Mã Đán-con trai duy nhất của lão chủ ba cửa hàng buôn gạo Mã Cạo Đầu, bản tính nhát gan; trung hậu nhưng cam chịu, nhẫn nhục; bị người xa kẻ gần gắn cho cái biệt danh là “thằng nhu nhược”. Sống trong cái vòng lẩn quẩn của hai quan niệm “nhu nhược thì sống lâu” và “kẻ không sợ chết mới có thể sống”, Mã Đán rất muốn thay đổi hình ảnh, muốn cải tạo cái tính cách nhu nhược của mình, không ngừng “luyện gan”, kết quả là mắc lừa tên ác bá trong thị trấn là Hồng Xung, phải đem ba cửa hàng gạo tổ tiên truyền lại bồi thường cho lão, chỉ một thời gian ngắn đã khuynh gia bại sản. Mã Đán bị ép phải lấy Khang Khu, một cô gái xinh đẹp nhưng mắc phải căn bệnh ăn nhiều. Để lo cho Khang Khu đủ ăn, Mã Đán phải vắt cạn sức lực, chịu đựng sự kỳ thị, sự coi thường của bà con trong thị trấn…Giới thiệu tác giả:Tác giả Chu Sơn Pha: Sinh năm 1973 tại thành phố Bắc Lưu tỉnh Quảng Tây, ủy viên Hội Liên hiệp văn học nghệ thuật Trung Quốc, Phó chủ tịch Hội Nhà văn Quảng Tây. Sáng tác thơ, tiểu thuyết, truyện dài kỳ đăng trên các tạp chí văn học nổi tiếng Trung Quốc như Hoa Thành, Thu hoạch, Đương đại, Văn học Thượng Hải, Chung sơn, Thiên nhai, Tiểu thuyết nguyệt báo… Nhiều tác phẩm của ông được tuyển chọn vào nhiều bộ tuyển tập, được dịch sang nhiều thứ tiếng như Nga, Mỹ, Đức, Ý, Nhật…, được cải biên thành kịch bản điện ảnh, Các tác phẩm tiêu biểu: Kẻ nhu nhược, Chia thế giới thành hai nửa, Ngân hàng Trung Quốc, Tinh thần tôi mang bệnh rồi, Bài học linh hồn, Hai con ngựa ăn no… Các giải thưởng: Tác phẩm Kẻ nhu nhược từng đoạt giải Thượng Hải văn học lần thứ chín, giải thưởng Văn học Quảng Tây… hiện được một công ty điện ảnh tại Bắc Kinh chuyển thể thành kịch bản điện ảnh.

","{'5': 0, '4': 1, '3': 0, '2': 0, '1': 0}",[],https://www.goodreads.com//book/show/59678140-k-nhu-nh-c?from_search=true&from_srp=true&qid=5pt3STZOI9&rank=1
1385,"
Một câu chuyện cổ tích thời hiện đại từ đất nước mặt trời mọcCuốn sách đạt giải thưởng Văn học cho thiếu niên Robou no ishi của Nhật Bản.Khi còn là trẻ con, chúng ta thường nói: “Nếu mình được là người lớn thì tốt biết bao!”Nhưng mà chúng ta đâu biết, khi về già, chúng ta cũng ước ao rằng: “Hồi còn trẻ mà mình cũng có đôi giày đó đi thì tốt biết mấy!”Hai bà cụ Erababa và H
Một câu chuyện cổ tích thời hiện đại từ đất nước mặt trời mọcCuốn sách đạt giải thưởng Văn học cho thiếu niên Robou no ishi của Nhật Bản.Khi còn là trẻ con, chúng ta thường nói: “Nếu mình được là người lớn thì tốt biết bao!”Nhưng mà chúng ta đâu biết, khi về già, chúng ta cũng ước ao rằng: “Hồi còn trẻ mà mình cũng có đôi giày đó đi thì tốt biết mấy!”Hai bà cụ Erababa và Hyokoru trong truyện Bà lão tinh nghịch cũng ước như thế đấy. Và họ thực sự đã được trở thành trẻ con - những cô bé 8 tuổi - khi mặc vào người thật nhiều bộ quần áo trong suốt thần kỳ.Biết làm sao được khi cảm xúc của trẻ con và cảm xúc của người già cứ đổi chỗ cho nhau, luân phiên xuất hiện trên gương mặt họ.Biết làm sao được khi một bà lão 84 tuổi và một bà lão 68 tuổi bỗng nhiên biến thành hai cô bé 8 tuổi!Hai bà cụ ấy đã làm gì sau khi trở thành hai cô nhóc? Có vô vàn những trò nghịch ngợm kiểu trẻ con ư? Có vô vàn những trò nghịch ngợm kiểu trẻ con ư? Đương nhiên rồi, nhưng điều quan trọng là, họ còn làm thật nhiều việc có ích, lương thiện giúp đỡ người khác nữa.

","{'5': 1, '4': 1, '3': 2, '2': 2, '1': 0}",[],https://www.goodreads.com//book/show/49805146-b-l-o-tinh-ngh-ch?from_search=true&from_srp=true&qid=Hb9FK55SQP&rank=1
1386,"
Cuốn tiểu thuyết ăn khách 
Phòng Truyền thông Hàng không
 đã đứng vị trí thứ nhất trong bảng xếp hạng “BOOK OF THE YEAR 2012” do tạp chí DA VINCI bình chọn. Đã bán ra 230.000 bản ở Nhật bản.Vào năm 2013, tác phẩm này được chuyển thể thành phim truyền hình cùng tên với sự góp mặt của Aragaki Yui và Ayano Go. Bộ phim đạt mức rating cao trong lần đầu phát sóng và được công 
Cuốn tiểu thuyết ăn khách 
Phòng Truyền thông Hàng không
 đã đứng vị trí thứ nhất trong bảng xếp hạng “BOOK OF THE YEAR 2012” do tạp chí DA VINCI bình chọn. Đã bán ra 230.000 bản ở Nhật bản.Vào năm 2013, tác phẩm này được chuyển thể thành phim truyền hình cùng tên với sự góp mặt của Aragaki Yui và Ayano Go. Bộ phim đạt mức rating cao trong lần đầu phát sóng và được công chúng quốc tế đánh giá tốt.Inaba Rika là phóng viên của một đài truyền hình và chuyên đưa tin về Cơ quan Cảnh sát Quốc gia. Dù được đánh giá là một phóng viên đầy triển vọng nhưng niềm đam mê nhiệt huyết dành cho công việc của cô đôi khi làm phiền những người cô đưa tin và gây rắc rối cho chính cô.Hiện tại, khi đã làm phóng viên được 5 năm, mặc dù không muốn nhưng Rika phải chuyển sang làm quản lí cho một chương trình tin tức buổi tối. Cô được yêu cầu đưa tin về Lực lượng Phòng vệ Nhật Bản.Trong khi đó, Trung úy Sorai Daisuke ước muốn trở thành phi công chiến đấu. Khi giấc mơ sắp thành sự thật thì anh lại gặp tai nạn khiến chân bị thương và phải từ bỏ giấc mơ của mình. Sự việc đó khiến anh trở nên tuyệt vọng. Anh được chỉ định làm việc tại Phòng Truyền thông của lực lượng Không vệ. Bất chấp việc mọi người phản đối và sự thật rằng anh còn non trẻ trong nghề, cấp trên của anh vẫn yêu cầu anh hỗ trợ phóng viên Rika.Rika bắt đầu đến Phòng Truyền thông để lấy tin cho chương trình của cô. Cô cố gắng thu thập nhiều tin tức sốt dẻo với hy vọng đó sẽ là tấm vé để cô sớm lấy lại vị trí phóng viên của mình. Cũng từ đó mà Rika đã gây ra nhiều rắc rối…Lấy đề tài hiện thực đời sống làm chủ đạo, với gam màu lạnh lẽo và tàn khốc về thảm họa sóng thần kép cùng rất nhiều cảm xúc trong lòng những nhân viên Lực lượng không vụ sẽ để lại dấu ấn sâu đậm trong lòng nhiều độc giả đồng thời truyền đến bạn niềm tin: “Một khi có ý chí, con đường sẽ mở ra.”

","{'5': 21, '4': 41, '3': 12, '2': 3, '1': 0}",['Asian Literature > Japanese Literature'],https://www.goodreads.com//book/show/49092027-ph-ng-truy-n-th-ng-h-ng-kh-ng?from_search=true&from_srp=true&qid=PanjWYJqY9&rank=1
1387,,,,
